,code,département,reg,année,alf,af,TxHab,apl,TxFonNonBat,TxFonBat,TxPro
655,2A,corse du sud,94,2004,3330.0,6975.0,9.74,3648.0,27.11,6.32,-
656,2A,corse du sud,94,2005,3332.0,7640.0,10.469999998807907,3619.0,27.10999995470047,6.78999999165535,-
657,2A,corse du sud,94,2006,3171.0,7611.0,10.469999998807907,3399.0,27.10999995470047,6.78999999165535,-
658,2A,corse du sud,94,2007,3202.0,7638.0,10.469999998807907,3271.0,27.10999995470047,6.78999999165535,-
659,2A,corse du sud,94,2008,3385.0,7557.0,10.4699999999998,3356.0,27.109999999999673,6.789999999999964,-
660,2A,corse du sud,94,2009,3324.0,7543.0,10.47,3375.0,27.11,6.79,-
661,2A,corse du sud,94,2010,3328.0,7520.0,10.47,3330.0,27.11,8.79,
662,2A,corse du sud,94,2011,3142.0,7410.0,,3276.0,,8.79,
663,2A,corse du sud,94,2012,3150.0,7464.0,,3272.0,,13.79,
664,2A,corse du sud,94,2013,3171.0,7520.0,,3261.0,,13.79,
665,2A,corse du sud,94,2014,3168.0,7579.0,,3255.0,,13.79,
666,2A,corse du sud,94,2015,3119.0,7617.0,,3247.0,,13.79,
667,2B,haute corse,94,1993,3633.0,6494.0,,5472.0,,,
668,2B,haute corse,94,1994,3799.0,6590.0,,5818.0,,,
669,2B,haute corse,94,1995,3892.0,6627.0,,5627.0,,,
670,2B,haute corse,94,1996,4179.0,6762.0,,5993.0,,,
671,2B,haute corse,94,1997,4275.0,6766.0,,5897.0,,,
672,2B,haute corse,94,1998,4209.0,6318.0,,5748.0,,,
673,2B,haute corse,94,1999,4164.0,6833.0,,5763.0,,,
674,2B,haute corse,94,2000,4203.0,6862.0,,5549.0,,,
675,2B,haute corse,94,2001,4139.0,6844.0,8.569999992847443,5488.0,29.189999997615814,7.53999999165535,-
676,2B,haute corse,94,2002,4079.0,6886.0,8.569999992847443,5535.0,29.189999997615814,7.53999999165535,-
677,2B,haute corse,94,2003,4017.0,7043.0,9.07,5407.0,29.19,9.54,-
678,2B,haute corse,94,2004,4142.0,7187.0,9.07,5389.0,29.19,9.54,-
679,2B,haute corse,94,2005,4179.0,7942.0,9.069999992847443,5337.0,29.189999997615814,9.53999999165535,-
680,2B,haute corse,94,2006,4156.0,7995.0,9.949999988079071,5179.0,29.189999997615814,11.099999994039536,-
681,2B,haute corse,94,2007,4186.0,8014.0,9.949999988079071,5114.0,29.189999997615814,11.099999994039536,-
682,2B,haute corse,94,2008,4292.0,8072.0,9.949999999999818,5157.0,29.1899999999996,11.099999999999909,-
683,2B,haute corse,94,2009,4341.0,8054.0,9.95,5030.0,29.19,11.1,-
684,2B,haute corse,94,2010,4246.0,8162.0,9.95,5080.0,29.19,13.43,
685,2B,haute corse,94,2011,4211.0,8178.0,,5048.0,,13.43,
686,2B,haute corse,94,2012,4210.0,8283.0,,5235.0,,13.43,
687,2B,haute corse,94,2013,4338.0,8422.0,,5313.0,,13.43,
688,2B,haute corse,94,2014,4298.0,8389.0,,5310.0,,13.43,
689,2B,haute corse,94,2015,4295.0,8338.0,,5221.0,,13.43,
690,30,gard,91,1993,14905.0,35348.0,,29184.0,,,
691,30,gard,91,1994,15276.0,36196.0,,29594.0,,,
692,30,gard,91,1995,16012.0,36829.0,,29988.0,,,
693,30,gard,91,1996,16177.0,37448.0,,30760.0,,,
694,30,gard,91,1997,16424.0,38586.0,,30730.0,,,
695,30,gard,91,1998,16898.0,37120.0,,30768.0,,,
696,30,gard,91,1999,17579.0,40429.0,,30868.0,,,
697,30,gard,91,2000,18226.0,41014.0,,30563.0,,,
698,30,gard,91,2001,18416.0,41861.0,8.889999985694885,30245.0,40.61999988555908,13.179999977350235,10.939999997615814
699,30,gard,91,2002,18507.0,42634.0,8.889999985694885,29622.0,40.61999988555908,13.179999977350235,10.939999997615814
700,30,gard,91,2003,18342.0,43395.0,8.89,28765.0,40.62,13.18,10.94
701,30,gard,91,2004,18486.0,44151.0,8.89,28004.0,40.62,13.18,10.94
702,30,gard,91,2005,19380.0,47352.0,9.159999996423721,27358.0,41.83999991416931,13.5799999833107,11.269999980926514
703,30,gard,91,2006,19555.0,47654.0,9.319999992847443,26036.0,42.579999923706055,13.819999992847443,11.469999998807907
704,30,gard,91,2007,20271.0,48317.0,9.319999992847443,25856.0,42.579999923706055,13.819999992847443,11.469999998807907
705,30,gard,91,2008,21465.0,48643.0,9.319999999999709,26537.0,42.57999999999993,13.819999999999709,11.4699999999998
706,30,gard,91,2009,22168.0,49358.0,9.65,26279.0,44.07,14.3,11.87
707,30,gard,91,2010,22191.0,49555.0,9.65,26679.0,44.07,21.25,
708,30,gard,91,2011,22171.0,49935.0,,27320.0,,21.82,
709,30,gard,91,2012,22201.0,50227.0,,27628.0,,22.41,
710,30,gard,91,2013,22721.0,50889.0,,28172.0,,22.41,
711,30,gard,91,2014,22762.0,51269.0,,28460.0,,22.41,
712,30,gard,91,2015,22493.0,51321.0,,28330.0,,22.41,
713,31,haute garonne,73,1993,17645.0,56177.0,,44334.0,,,
714,31,haute garonne,73,1994,18152.0,57182.0,,45719.0,,,
715,31,haute garonne,73,1995,19257.0,58726.0,,47927.0,,,
716,31,haute garonne,73,1996,19796.0,60105.0,,49750.0,,,
717,31,haute garonne,73,1997,19826.0,61450.0,,49555.0,,,
718,31,haute garonne,73,1998,20657.0,57922.0,,50064.0,,,
719,31,haute garonne,73,1999,20703.0,64949.0,,48589.0,,,
720,31,haute garonne,73,2000,21487.0,66706.0,,48516.0,,,
721,31,haute garonne,73,2001,21601.0,68808.0,7.399999991059303,47671.0,49.45999991893768,10.759999990463257,9.969999998807907
722,31,haute garonne,73,2002,21291.0,70027.0,7.399999991059303,47034.0,49.45999991893768,10.759999990463257,9.969999998807907
723,31,haute garonne,73,2003,21206.0,71674.0,7.7,45745.0,51.44,11.19,10.37
724,31,haute garonne,73,2004,21055.0,73298.0,7.88,44506.0,52.62,11.45,10.61
725,31,haute garonne,73,2005,21810.0,80463.0,8.109999984502792,44368.0,54.169999957084656,11.78999999165535,10.919999986886978
726,31,haute garonne,73,2006,21304.0,81795.0,8.389999985694885,42958.0,56.0699999332428,12.199999988079071,11.299999982118607
727,31,haute garonne,73,2007,21537.0,82856.0,8.469999998807907,43659.0,56.62999999523163,12.319999992847443,11.409999996423721
728,31,haute garonne,73,2008,22999.0,83918.0,8.629999999999654,46360.0,57.70999999999913,12.549999999999727,11.629999999999654
729,31,haute garonne,73,2009,23467.0,85076.0,9.05,47565.0,60.54,13.16,12.2
730,31,haute garonne,73,2010,22968.0,85840.0,9.39,48825.0,62.84,20.32,
731,31,haute garonne,73,2011,22812.0,87471.0,,52071.0,,20.89,
732,31,haute garonne,73,2012,22642.0,88833.0,,53870.0,,21.47,
733,31,haute garonne,73,2013,22880.0,90769.0,,55757.0,,21.9,
734,31,haute garonne,73,2014,23261.0,92529.0,,56777.0,,21.9,
735,31,haute garonne,73,2015,23305.0,93965.0,,57947.0,,21.9,
736,32,gers,73,1993,2539.0,7039.0,,4790.0,,,
737,32,gers,73,1994,2626.0,7256.0,,4783.0,,,
738,32,gers,73,1995,2690.0,7396.0,,4866.0,,,
739,32,gers,73,1996,2663.0,7499.0,,4900.0,,,
740,32,gers,73,1997,2677.0,7660.0,,4810.0,,,
741,32,gers,73,1998,2795.0,7343.0,,4775.0,,,
742,32,gers,73,1999,2915.0,7973.0,,4698.0,,,
743,32,gers,73,2000,2969.0,8077.0,,4497.0,,,
744,32,gers,73,2001,2964.0,8340.0,8.219999998807907,4387.0,62.419999957084656,16.099999964237213,10.389999985694885
745,32,gers,73,2002,2991.0,8513.0,8.459999978542328,4283.0,64.26999998092651,16.5799999833107,10.699999988079071
746,32,gers,73,2003,2958.0,8732.0,10.07,4056.0,76.48,19.73,13.37
747,32,gers,73,2004,2907.0,9047.0,10.25,3888.0,77.89,20.1,13.62
748,32,gers,73,2005,3010.0,10004.0,10.559999972581863,3750.0,80.26999998092651,20.709999978542328,14.03999999165535
749,32,gers,73,2006,3016.0,10141.0,10.959999978542328,3675.0,83.30999994277954,21.5,14.569999992847443
750,32,gers,73,2007,3065.0,10331.0,11.159999996423721,3861.0,84.80999994277954,21.889999985694885,14.8299999833107
751,32,gers,73,2008,3397.0,10477.0,11.36999999999989,4097.0,86.41999999999825,22.30999999999949,15.109999999999673
752,32,gers,73,2009,3476.0,10628.0,11.88,4112.0,90.3,23.31,15.79
753,32,gers,73,2010,3433.0,10696.0,12.24,4128.0,93.01,31.59,
754,32,gers,73,2011,3442.0,10701.0,,4222.0,,32.22,
755,32,gers,73,2012,3448.0,10811.0,,4285.0,,32.86,
756,32,gers,73,2013,3524.0,10964.0,,4385.0,,32.86,
757,32,gers,73,2014,3551.0,10957.0,,4413.0,,32.86,
758,32,gers,73,2015,3428.0,10884.0,,4311.0,,32.86,
759,33,gironde,72,1993,21776.0,71143.0,,58239.0,,,
760,33,gironde,72,1994,22319.0,71257.0,,59362.0,,,
761,33,gironde,72,1995,23424.0,72261.0,,61195.0,,,
762,33,gironde,72,1996,23142.0,72738.0,,61393.0,,,
763,33,gironde,72,1997,23096.0,73335.0,,60486.0,,,
764,33,gironde,72,1998,23773.0,69241.0,,60078.0,,,
765,33,gironde,72,1999,23844.0,75729.0,,58921.0,,,
766,33,gironde,72,2000,24718.0,76624.0,,58079.0,,,
767,33,gironde,72,2001,24778.0,78138.0,5.979999989271164,56417.0,15.469999998807907,7.659999996423721,8.169999986886978
768,33,gironde,72,2002,24734.0,79623.0,6.219999998807907,55634.0,16.089999973773956,7.969999998807907,8.5
769,33,gironde,72,2003,24441.0,80756.0,6.43,53648.0,16.65,8.25,8.93
770,33,gironde,72,2004,24708.0,82331.0,6.49,51710.0,16.81,8.33,9.02
771,33,gironde,72,2005,25159.0,90356.0,6.579999998211861,50399.0,17.02999997138977,8.439999997615814,9.199999988079071
772,33,gironde,72,2006,24798.0,91647.0,6.8599999994039536,47965.0,17.75,8.78999999165535,9.589999973773956
773,33,gironde,72,2007,25118.0,92399.0,6.959999993443489,47940.0,18.0,8.909999996423721,9.719999998807907
774,33,gironde,72,2008,26991.0,93703.0,6.959999999999809,50963.0,18.0,8.909999999999854,9.7199999999998
775,33,gironde,72,2009,27329.0,94822.0,7.03,51043.0,18.17,9.0,9.87
776,33,gironde,72,2010,27078.0,96708.0,7.24,51766.0,18.71,14.24,
777,33,gironde,72,2011,27012.0,98361.0,,53763.0,,14.52,
778,33,gironde,72,2012,26754.0,99781.0,,55345.0,,15.03,
779,33,gironde,72,2013,26909.0,101734.0,,57751.0,,15.33,
780,33,gironde,72,2014,26786.0,103651.0,,59017.0,,15.48,
781,33,gironde,72,2015,26769.0,105225.0,,59650.0,,16.02,
782,34,herault,91,1993,23383.0,49092.0,,39164.0,,,
783,34,herault,91,1994,24429.0,50193.0,,40524.0,,,
784,34,herault,91,1995,25343.0,51477.0,,41186.0,,,
785,34,herault,91,1996,25269.0,52535.0,,42017.0,,,
786,34,herault,91,1997,26495.0,53642.0,,43039.0,,,
787,34,herault,91,1998,27345.0,50471.0,,43365.0,,,
788,34,herault,91,1999,27935.0,56313.0,,43195.0,,,
789,34,herault,91,2000,28876.0,57530.0,,42908.0,,,
790,34,herault,91,2001,29366.0,59268.0,8.0799999833107,42475.0,35.33999991416931,11.469999998807907,11.269999980926514
791,34,herault,91,2002,29434.0,60493.0,8.0799999833107,41867.0,35.33999991416931,11.469999998807907,11.269999980926514
792,34,herault,91,2003,29503.0,61569.0,8.24,40743.0,36.03,11.69,11.49
793,34,herault,91,2004,29725.0,62705.0,8.24,39648.0,36.03,11.69,11.49
794,34,herault,91,2005,30009.0,67130.0,8.48999997973442,38561.0,37.109999895095825,12.03999999165535,11.8299999833107
795,34,herault,91,2006,29862.0,67585.0,8.799999982118607,37232.0,38.449999928474426,12.469999998807907,12.259999990463257
796,34,herault,91,2007,30178.0,68303.0,8.929999977350235,37346.0,39.02999997138977,12.659999996423721,12.439999997615814
797,34,herault,91,2008,31956.0,68746.0,9.199999999999818,39300.0,40.19999999999891,13.04,12.809999999999945
798,34,herault,91,2009,31940.0,69356.0,9.66,39591.0,42.21,13.69,13.45
799,34,herault,91,2010,31841.0,70165.0,9.93,39942.0,43.39,21.15,
800,34,herault,91,2011,31684.0,71196.0,,40586.0,,21.15,
801,34,herault,91,2012,31827.0,72036.0,,41376.0,,21.15,
802,34,herault,91,2013,32491.0,73173.0,,42685.0,,21.15,
803,34,herault,91,2014,32814.0,74097.0,,44002.0,,21.15,
804,34,herault,91,2015,32446.0,74997.0,,44543.0,,21.15,
805,35,ille et vilaine,53,1993,10799.0,56539.0,,39990.0,,,
806,35,ille et vilaine,53,1994,10581.0,56684.0,,41316.0,,,
807,35,ille et vilaine,53,1995,10871.0,57225.0,,42956.0,,,
808,35,ille et vilaine,53,1996,10760.0,57738.0,,44087.0,,,
809,35,ille et vilaine,53,1997,10622.0,58212.0,,43980.0,,,
810,35,ille et vilaine,53,1998,10730.0,55118.0,,44664.0,,,
811,35,ille et vilaine,53,1999,10629.0,59817.0,,44222.0,,,
812,35,ille et vilaine,53,2000,10747.0,60541.0,,43350.0,,,
813,35,ille et vilaine,53,2001,10613.0,61486.0,5.8599999994039536,42170.0,13.159999996423721,6.149999991059303,5.8599999994039536
814,35,ille et vilaine,53,2002,10277.0,62277.0,6.379999995231628,41108.0,13.73999997973442,6.699999988079071,6.11999998986721
815,35,ille et vilaine,53,2003,10205.0,63491.0,7.01,39997.0,15.09,7.36,7.02
816,35,ille et vilaine,53,2004,10293.0,65178.0,7.19,38875.0,15.47,7.54,7.2
817,35,ille et vilaine,53,2005,10565.0,71118.0,7.189999997615814,38179.0,15.469999998807907,7.53999999165535,7.199999988079071
818,35,ille et vilaine,53,2006,10295.0,71983.0,8.25,37208.0,17.7399999499321,9.269999980926514,8.599999994039536
819,35,ille et vilaine,53,2007,10882.0,73133.0,8.25,37904.0,17.7399999499321,9.269999980926514,8.599999994039536
820,35,ille et vilaine,53,2008,12163.0,74157.0,8.25,40713.0,17.73999999999978,9.269999999999982,8.599999999999909
821,35,ille et vilaine,53,2009,12602.0,75258.0,8.99,41305.0,19.33,10.47,9.71
822,35,ille et vilaine,53,2010,12422.0,76366.0,9.8,41449.0,21.07,16.09,
823,35,ille et vilaine,53,2011,12542.0,77628.0,,42831.0,,16.09,
824,35,ille et vilaine,53,2012,12721.0,78754.0,,44486.0,,16.49,
825,35,ille et vilaine,53,2013,12944.0,79750.0,,45635.0,,16.9,
826,35,ille et vilaine,53,2014,13025.0,81055.0,,46399.0,,16.9,
827,35,ille et vilaine,53,2015,13243.0,81877.0,,46564.0,,16.9,
828,36,indre,24,1993,2561.0,12127.0,,11678.0,,,
829,36,indre,24,1994,2649.0,12130.0,,12024.0,,,
830,36,indre,24,1995,2860.0,12168.0,,12183.0,,,
831,36,indre,24,1996,3022.0,12197.0,,12128.0,,,
832,36,indre,24,1997,3030.0,12272.0,,12040.0,,,
833,36,indre,24,1998,3230.0,11792.0,,12034.0,,,
834,36,indre,24,1999,3326.0,12476.0,,11963.0,,,
835,36,indre,24,2000,3410.0,12454.0,,11246.0,,,
836,36,indre,24,2001,3511.0,12565.0,6.319999992847443,11100.0,23.179999947547913,10.199999988079071,7.939999997615814
837,36,indre,24,2002,3509.0,12639.0,6.509999990463257,10920.0,23.87999999523163,10.509999990463257,8.179999977350235
838,36,indre,24,2003,3385.0,12630.0,6.82,10414.0,25.03,11.02,8.57
839,36,indre,24,2004,3378.0,12821.0,6.82,10281.0,25.03,11.02,8.57
840,36,indre,24,2005,3370.0,13784.0,6.819999992847443,10176.0,25.02999997138977,11.019999980926514,8.569999992847443
841,36,indre,24,2006,3246.0,13798.0,6.819999992847443,9897.0,25.02999997138977,11.019999980926514,8.569999992847443
842,36,indre,24,2007,3320.0,13827.0,6.819999992847443,10031.0,25.02999997138977,11.019999980926514,8.569999992847443
843,36,indre,24,2008,3625.0,13797.0,6.819999999999936,10658.0,25.029999999999745,11.02,8.569999999999709
844,36,indre,24,2009,3576.0,13732.0,6.82,10573.0,25.03,11.02,8.57
845,36,indre,24,2010,3560.0,13597.0,6.82,10439.0,25.03,16.21,
846,36,indre,24,2011,3633.0,13582.0,,10402.0,,16.21,
847,36,indre,24,2012,3540.0,13410.0,,10287.0,,16.21,
848,36,indre,24,2013,3674.0,13364.0,,10193.0,,16.21,
849,36,indre,24,2014,3576.0,13314.0,,10113.0,,16.21,
850,36,indre,24,2015,3570.0,13174.0,,10077.0,,16.21,
851,37,indre et loire,24,1993,6014.0,32884.0,,27677.0,,,
852,37,indre et loire,24,1994,6262.0,33318.0,,28741.0,,,
853,37,indre et loire,24,1995,6601.0,33705.0,,29865.0,,,
854,37,indre et loire,24,1996,6621.0,34072.0,,30399.0,,,
855,37,indre et loire,24,1997,6763.0,34117.0,,30080.0,,,
856,37,indre et loire,24,1998,7085.0,32303.0,,30064.0,,,
857,37,indre et loire,24,1999,7169.0,34743.0,,29473.0,,,
858,37,indre et loire,24,2000,7371.0,35100.0,,28659.0,,,
859,37,indre et loire,24,2001,7445.0,35485.0,6.079999998211861,28124.0,17.80999994277954,7.61999998986721,5.379999995231628
860,37,indre et loire,24,2002,7349.0,35757.0,6.319999992847443,27405.0,18.519999980926514,7.919999986886978,5.5999999940395355
861,37,indre et loire,24,2003,7117.0,36303.0,6.32,26609.0,18.52,7.92,5.6
862,37,indre et loire,24,2004,7073.0,36835.0,6.32,26178.0,18.52,7.92,5.6
863,37,indre et loire,24,2005,6990.0,39754.0,6.319999992847443,25948.0,18.519999980926514,7.919999986886978,5.5999999940395355
864,37,indre et loire,24,2006,6908.0,39902.0,6.889999985694885,25318.0,20.189999997615814,8.629999995231628,6.0999999940395355
865,37,indre et loire,24,2007,6883.0,39750.0,6.889999985694885,25601.0,20.189999997615814,8.629999995231628,6.0999999940395355
866,37,indre et loire,24,2008,7479.0,39781.0,6.889999999999873,27053.0,20.1899999999996,8.629999999999654,6.099999999999909
867,37,indre et loire,24,2009,7555.0,39911.0,7.72,26901.0,22.62,9.67,6.83
868,37,indre et loire,24,2010,7286.0,40062.0,8.02,26958.0,23.49,15.15,
869,37,indre et loire,24,2011,7313.0,40289.0,,27735.0,,15.53,
870,37,indre et loire,24,2012,7222.0,40594.0,,28787.0,,15.8,
871,37,indre et loire,24,2013,7229.0,41239.0,,29464.0,,16.04,
872,37,indre et loire,24,2014,7316.0,41779.0,,29744.0,,16.24,
873,37,indre et loire,24,2015,7178.0,42473.0,,29661.0,,16.48,
874,38,isere,82,1993,15834.0,76831.0,,52748.0,,,
875,38,isere,82,1994,16491.0,77684.0,,56454.0,,,
876,38,isere,82,1995,16468.0,78404.0,,58730.0,,,
877,38,isere,82,1996,16251.0,79696.0,,60491.0,,,
878,38,isere,82,1997,16071.0,80276.0,,59240.0,,,
879,38,isere,82,1998,16056.0,76423.0,,60027.0,,,
880,38,isere,82,1999,16307.0,82571.0,,59685.0,,,
881,38,isere,82,2000,16220.0,83079.0,,57972.0,,,
882,38,isere,82,2001,15770.0,84379.0,5.959999993443489,57491.0,29.549999952316284,9.919999986886978,8.189999997615814
883,38,isere,82,2002,15384.0,85178.0,5.959999993443489,56656.0,29.549999952316284,9.919999986886978,8.189999997615814
884,38,isere,82,2003,14937.0,86572.0,6.44,55373.0,31.91,10.71,8.85
885,38,isere,82,2004,15086.0,88338.0,6.44,54253.0,31.91,10.71,8.85
886,38,isere,82,2005,15284.0,93973.0,6.759999990463257,53975.0,33.50999999046326,11.25,9.28999999165535
887,38,isere,82,2006,15040.0,94830.0,7.0999999940395355,51574.0,35.18999993801117,11.809999972581863,9.75
888,38,isere,82,2007,15408.0,95692.0,7.0999999940395355,51981.0,35.18999993801117,11.809999972581863,9.75
889,38,isere,82,2008,16846.0,96509.0,7.099999999999909,54576.0,35.18999999999869,11.809999999999945,9.75
890,38,isere,82,2009,16859.0,97400.0,7.1,53949.0,35.19,11.81,9.75
891,38,isere,82,2010,16505.0,98235.0,7.1,53584.0,35.19,15.9,
892,38,isere,82,2011,16602.0,99166.0,,55146.0,,15.9,
893,38,isere,82,2012,16465.0,99898.0,,54995.0,,15.9,
894,38,isere,82,2013,16810.0,101419.0,,56631.0,,15.9,
895,38,isere,82,2014,17161.0,102338.0,,57479.0,,15.9,
896,38,isere,82,2015,16997.0,102530.0,,56959.0,,15.9,
897,39,jura,43,1993,3211.0,16075.0,,11233.0,,,
898,39,jura,43,1994,3246.0,16086.0,,11544.0,,,
899,39,jura,43,1995,3322.0,16301.0,,11683.0,,,
900,39,jura,43,1996,3279.0,16412.0,,11805.0,,,
901,39,jura,43,1997,3350.0,16538.0,,11605.0,,,
902,39,jura,43,1998,3423.0,15768.0,,11736.0,,,
903,39,jura,43,1999,3646.0,16703.0,,11444.0,,,
904,39,jura,43,2000,3687.0,16930.0,,11035.0,,,
905,39,jura,43,2001,3695.0,17168.0,7.169999986886978,10689.0,24.599999964237213,13.219999998807907,6.159999996423721
906,39,jura,43,2002,3750.0,17098.0,7.989999994635582,10513.0,27.37999999523163,14.709999978542328,6.8599999994039536
907,39,jura,43,2003,3723.0,17225.0,8.22,10198.0,28.17,15.14,7.06
908,39,jura,43,2004,3938.0,17349.0,8.46,9933.0,28.98,15.58,7.26
909,39,jura,43,2005,4084.0,18507.0,8.709999978542328,9862.0,29.819999992847443,16.02999997138977,7.469999998807907
910,39,jura,43,2006,4012.0,18429.0,9.139999985694885,9402.0,31.289999961853027,16.819999992847443,7.8399999886751175
911,39,jura,43,2007,4172.0,18433.0,9.299999982118607,9434.0,31.849999964237213,17.119999945163727,7.979999989271164
912,39,jura,43,2008,4480.0,18382.0,9.409999999999854,9957.0,32.22999999999956,17.329999999999927,8.079999999999927
913,39,jura,43,2009,4550.0,18346.0,9.52,9906.0,32.62,17.54,8.18
914,39,jura,43,2010,4357.0,18234.0,9.76,9654.0,33.44,23.88,
915,39,jura,43,2011,4360.0,18004.0,,9817.0,,23.88,
916,39,jura,43,2012,4277.0,17885.0,,9733.0,,24.36,
917,39,jura,43,2013,4267.0,17899.0,,9858.0,,24.36,
918,39,jura,43,2014,4199.0,17807.0,,9848.0,,24.36,
919,39,jura,43,2015,4034.0,17597.0,,9432.0,,24.36,
920,40,landes,72,1993,5327.0,14948.0,,8961.0,,,
921,40,landes,72,1994,5537.0,15053.0,,9058.0,,,
922,40,landes,72,1995,5955.0,15402.0,,9304.0,,,
923,40,landes,72,1996,6004.0,15655.0,,9476.0,,,
924,40,landes,72,1997,6027.0,15842.0,,9229.0,,,
925,40,landes,72,1998,6212.0,15298.0,,9185.0,,,
926,40,landes,72,1999,6423.0,16650.0,,9093.0,,,
927,40,landes,72,2000,6541.0,17061.0,,8976.0,,,
928,40,landes,72,2001,6550.0,17450.0,6.909999996423721,8699.0,21.149999976158142,7.61999998986721,8.199999988079071
929,40,landes,72,2002,6392.0,17702.0,7.009999990463257,8506.0,21.459999978542328,7.729999989271164,8.319999992847443
930,40,landes,72,2003,6299.0,18083.0,7.39,8017.0,22.62,8.15,8.77
931,40,landes,72,2004,6365.0,18774.0,7.51,7780.0,22.98,8.28,8.91
932,40,landes,72,2005,6587.0,21130.0,7.649999991059303,7579.0,23.399999976158142,8.429999977350235,9.069999992847443
933,40,landes,72,2006,6763.0,21493.0,7.759999990463257,7197.0,23.7399999499321,8.729999989271164,9.199999988079071
934,40,landes,72,2007,6825.0,21978.0,7.759999990463257,7350.0,23.7399999499321,8.729999989271164,9.199999988079071
935,40,landes,72,2008,7503.0,22400.0,7.759999999999991,7873.0,23.73999999999978,8.729999999999563,9.199999999999818
936,40,landes,72,2009,7778.0,22644.0,7.76,7771.0,23.74,8.73,9.2
937,40,landes,72,2010,7642.0,22882.0,8.06,7951.0,24.66,13.72,
938,40,landes,72,2011,7690.0,23275.0,,8293.0,,13.92,
939,40,landes,72,2012,7688.0,23531.0,,8326.0,,13.92,
940,40,landes,72,2013,7855.0,23679.0,,8499.0,,14.06,
941,40,landes,72,2014,7914.0,23865.0,,8629.0,,14.06,
942,40,landes,72,2015,7930.0,23882.0,,8512.0,,14.06,
943,41,loir et cher,24,1993,2934.0,19017.0,,13164.0,,,
944,41,loir et cher,24,1994,3134.0,19081.0,,13665.0,,,
945,41,loir et cher,24,1995,3326.0,19325.0,,13805.0,,,
946,41,loir et cher,24,1996,3252.0,19474.0,,14091.0,,,
947,41,loir et cher,24,1997,3455.0,19622.0,,14244.0,,,
948,41,loir et cher,24,1998,3646.0,18679.0,,13994.0,,,
949,41,loir et cher,24,1999,3720.0,19856.0,,13647.0,,,
950,41,loir et cher,24,2000,3792.0,19927.0,,13206.0,,,
951,41,loir et cher,24,2001,3851.0,20024.0,6.1099999994039536,12870.0,24.049999952316284,9.849999994039536,5.479999989271164
952,41,loir et cher,24,2002,3839.0,20070.0,6.5999999940395355,12475.0,25.969999969005585,10.639999985694885,5.919999986886978
953,41,loir et cher,24,2003,3780.0,20229.0,7.13,12117.0,28.05,11.49,6.39
954,41,loir et cher,24,2004,3901.0,20601.0,7.13,11947.0,28.05,11.49,6.39
955,41,loir et cher,24,2005,4055.0,21822.0,8.199999988079071,11750.0,32.25999999046326,13.209999978542328,7.3499999940395355
956,41,loir et cher,24,2006,4071.0,22020.0,8.689999997615814,11398.0,34.199999928474426,14.0,7.78999999165535
957,41,loir et cher,24,2007,4215.0,22190.0,8.689999997615814,11479.0,34.199999928474426,14.0,7.78999999165535
958,41,loir et cher,24,2008,4717.0,22417.0,8.6899999999996,12054.0,34.19999999999891,14.0,7.789999999999964
959,41,loir et cher,24,2009,4813.0,22532.0,8.69,12208.0,34.2,14.0,7.79
960,41,loir et cher,24,2010,4720.0,22608.0,8.69,12036.0,34.2,19.52,
961,41,loir et cher,24,2011,4658.0,22627.0,,12108.0,,19.52,
962,41,loir et cher,24,2012,4752.0,22720.0,,12338.0,,19.52,
963,41,loir et cher,24,2013,4839.0,22950.0,,12547.0,,19.52,
964,41,loir et cher,24,2014,4885.0,23046.0,,12693.0,,19.52,
965,41,loir et cher,24,2015,4836.0,23036.0,,12519.0,,19.52,
966,42,loire,82,1993,13784.0,52292.0,,44407.0,,,
967,42,loire,82,1994,13789.0,52213.0,,45351.0,,,
968,42,loire,82,1995,13949.0,52306.0,,46247.0,,,
969,42,loire,82,1996,13946.0,52328.0,,46683.0,,,
970,42,loire,82,1997,13872.0,51981.0,,45668.0,,,
971,42,loire,82,1998,14251.0,49432.0,,44806.0,,,
972,42,loire,82,1999,14386.0,51961.0,,44042.0,,,
973,42,loire,82,2000,14643.0,51474.0,,43561.0,,,
974,42,loire,82,2001,14604.0,51485.0,6.3499999940395355,42479.0,17.849999964237213,8.219999998807907,7.75
975,42,loire,82,2002,14574.0,51377.0,6.639999985694885,41606.0,18.649999976158142,8.589999973773956,8.099999994039536
976,42,loire,82,2003,14195.0,51427.0,6.94,40113.0,19.49,8.98,8.46
977,42,loire,82,2004,14438.0,52097.0,6.94,38961.0,19.49,8.98,8.46
978,42,loire,82,2005,14533.0,54634.0,7.3599999994039536,38391.0,20.6599999666214,9.519999980926514,8.969999998807907
979,42,loire,82,2006,14499.0,54707.0,7.799999997019768,37130.0,21.899999976158142,10.089999973773956,9.509999990463257
980,42,loire,82,2007,14547.0,54939.0,8.02999997138977,36753.0,22.55999994277954,10.389999985694885,9.799999982118607
981,42,loire,82,2008,15542.0,55184.0,8.149999999999636,38468.0,22.899999999999636,10.549999999999727,9.949999999999818
982,42,loire,82,2009,15402.0,55350.0,8.44,38275.0,23.7,10.92,10.3
983,42,loire,82,2010,15096.0,55674.0,8.74,37877.0,24.53,15.07,
984,42,loire,82,2011,14801.0,55915.0,,38483.0,,15.3,
985,42,loire,82,2012,14900.0,56173.0,,38974.0,,15.3,
